(2640, 0)
(0, 14595)
(14589, 2766)
[120.69478211  22.05256032  54.87971406] [126.00871431   3.43014484  68.76401074]
[120.69478211  22.05256032  54.87971406] [126.00871431 199.71901129  68.76401074]
[120.69478211  22.05256032  54.87971406] [126.00871431   3.43014484  68.76401074]
(2772, 0)
(0, 12285)
(12279, 13776)
[ 70.52786249 195.60273562  52.95569059] [112.31501412 174.4288593   63.14269018]
[ 70.52786249 195.60273562  52.95569059] [112.31501412 174.4288593   63.14269018]
[ 70.52786249 195.60273562  52.95569059] [112.31501412 174.4288593   63.14269018]
(13770, 0)
(0, 3347)
(3353, 3115)
[-12.13860475  55.9280929   99.5896069 ] [188.93146591  37.67224687 119.41811933]
[-12.13860475  55.9280929   99.5896069 ] [ -7.35740054  37.67224687 119.41811933]
[-12.13860475  55.9280929   99.5896069 ] [ -7.35740054  37.67224687 119.41811933]
(3109, 0)
(0, 20196)
(20202, 16737)
[248.50572575  70.53748065 177.63445278] [ 25.8947186   50.45771848 141.47863245]
[248.50572575  70.53748065 177.63445278] [ 25.8947186   50.45771848 141.47863245]
[248.50572575  70.53748065 177.63445278] [222.18358505  50.45771848 141.47863245]
(16731, 0)
(0, 2667)
(2661, 5628)
[ 43.74032089 157.56038299 139.36970487] [ 68.3062651  144.13893546 143.3571169 ]
[ 43.74032089 157.56038299 139.36970487] [ 68.3062651  144.13893546 143.3571169 ]
[ 43.74032089 157.56038299 139.36970487] [ 68.3062651  144.13893546 143.3571169 ]
(5622, 0)
(0, 8057)
(8051, 2171)
[154.40130997 194.75162709 105.35048885] [147.91592582 169.30650505 135.61882092]
[154.40130997 194.75162709 105.35048885] [147.91592582 -26.9823614  135.61882092]
[154.40130997 194.75162709 105.35048885] [147.91592582 169.30650505 135.61882092]
(2177, 0)
(0, 13784)
(13790, 20391)
[150.68732833  34.50139652 115.28879044] [146.7105159   40.53080163 110.8748427 ]
[150.68732833  34.50139652 115.28879044] [146.7105159   40.53080163 110.8748427 ]
[150.68732833  34.50139652 115.28879044] [146.7105159   40.53080163 110.8748427 ]
(20385, 0)
(0, 12503)
(12509, 6616)
[102.18434943 158.13963143  83.0100678 ] [ 78.6923016  160.42266724  70.34806189]
[102.18434943 158.13963143  83.0100678 ] [ 78.6923016  160.42266724  70.34806189]
[102.18434943 158.13963143  83.0100678 ] [ 78.6923016  160.42266724  70.34806189]
(6622, 0)
(0, 13146)
(13140, 7084)
[111.63683608 119.53000398  65.06553592] [106.91294822 130.89473677  37.52247847]
[111.63683608 119.53000398  65.06553592] [106.91294822 130.89473677  37.52247847]
[111.63683608 119.53000398  65.06553592] [106.91294822 130.89473677  37.52247847]
(7078, 0)
(0, 4635)
(4641, 3822)
[ 28.13123394 118.04625644 121.72372835] [  3.33811873 122.36304119 125.17625322]
[ 28.13123394 118.04625644 121.72372835] [199.62698518 122.36304119 125.17625322]
[ 28.13123394 118.04625644 121.72372835] [  3.33811873 122.36304119 125.17625322]
(3816, 0)
(0, 8597)
(8603, 7344)
[101.98864943  70.24461766 137.08882824] [135.93406084  80.86070471 106.61419657]
[101.98864943  70.24461766 137.08882824] [135.93406084  80.86070471 106.61419657]
[101.98864943  70.24461766 137.08882824] [135.93406084  80.86070471 106.61419657]
(7350, 0)
(0, 12971)
(12965, 18789)
[ 82.31756068  89.43735044 101.0794394 ] [ 66.5573313   67.00742167 114.5631105 ]
[ 82.31756068  89.43735044 101.0794394 ] [ 66.5573313   67.00742167 114.5631105 ]
[ 82.31756068  89.43735044 101.0794394 ] [ 66.5573313   67.00742167 114.5631105 ]
(18795, 0)
(0, 1639)
(1645, 2745)
[223.96196218  46.12248257 139.66099755] [ 34.16319081  74.45187322 106.32584822]
[223.96196218  46.12248257 139.66099755] [ 34.16319081  74.45187322 106.32584822]
[223.96196218  46.12248257 139.66099755] [230.45205726  74.45187322 106.32584822]
(2751, 0)
(0, 14400)
(14406, 3038)
[ 65.45340272  71.74092769 173.06151106] [ 84.72995085  72.54983411 139.70516254]
[ 65.45340272  71.74092769 173.06151106] [ 84.72995085  72.54983411 139.70516254]
[ 65.45340272  71.74092769 173.06151106] [ 84.72995085  72.54983411 139.70516254]
(3032, 0)
(0, 7063)
(7057, 16723)
[169.68141678  -9.78431608  62.87181155] [164.38770234   5.65558949  43.74405038]
[169.68141678  -9.78431608  62.87181155] [164.38770234   5.65558949  43.74405038]
[169.68141678  -9.78431608  62.87181155] [164.38770234   5.65558949  43.74405038]
(16717, 0)
(0, 16192)
(16198, 17179)
[127.20391721  25.43913214  17.15279764] [136.90942022   4.3358413  192.79286049]
[127.20391721  25.43913214  17.15279764] [136.90942022   4.3358413   -3.49600596]
[127.20391721  25.43913214  17.15279764] [136.90942022   4.3358413   -3.49600596]
(17185, 0)
(0, 9821)
(9815, 16611)
[206.40745627 200.12157816  42.73532189] [170.25654316 182.62686381  49.05778628]
[206.40745627 200.12157816  42.73532189] [170.25654316 182.62686381  49.05778628]
[206.40745627 200.12157816  42.73532189] [170.25654316 182.62686381  49.05778628]
(16605, 0)
(0, 3690)
(3696, 7910)
[ 37.86971347 169.39836824 142.40943425] [ 35.47538188  20.93359601 139.11374419]
[ 37.86971347 169.39836824 142.40943425] [ 35.47538188  20.93359601 139.11374419]
[ 37.86971347 169.39836824 142.40943425] [ 35.47538188 217.22246246 139.11374419]
(7904, 0)
(0, 890)
(896, 540)
[ 53.17808588  26.36561559 189.78591135] [ 82.91604543   7.52635979 172.84598589]
[ 53.17808588  26.36561559 189.78591135] [ 82.91604543 203.81522624 172.84598589]
[ 53.17808588  26.36561559 189.78591135] [ 82.91604543   7.52635979 172.84598589]
(546, 0)
(0, 8912)
(8918, 9639)
[114.88522053 132.68096545 125.4852119 ] [108.9726073  112.59590348 105.54206678]
[114.88522053 132.68096545 125.4852119 ] [108.9726073  112.59590348 105.54206678]
[114.88522053 132.68096545 125.4852119 ] [108.9726073  112.59590348 105.54206678]
(9633, 0)
(0, 20350)
(20356, 10108)
[105.28061001  95.38097732 171.87298197] [ 86.465537    70.79206731 171.03875429]
[105.28061001  95.38097732 171.87298197] [ 86.465537    70.79206731 171.03875429]
[105.28061001  95.38097732 171.87298197] [ 86.465537    70.79206731 171.03875429]
(10102, 0)
(0, 11411)
(11417, 14540)
[103.76997089  36.67882892  71.47417112] [120.38346797  65.25416952  63.28028868]
[103.76997089  36.67882892  71.47417112] [120.38346797  65.25416952  63.28028868]
[103.76997089  36.67882892  71.47417112] [120.38346797  65.25416952  63.28028868]
(14546, 0)
(0, 19398)
(19404, 10598)
[ 18.55528159 112.02431031  12.72738663] [ 8.59057914 94.55224572 41.65239622]
[ 18.55528159 112.02431031  12.72738663] [204.87944559  94.55224572  41.65239622]
[ 18.55528159 112.02431031  12.72738663] [ 8.59057914 94.55224572 41.65239622]
(10592, 0)
(0, 20895)
(20889, 15961)
[ 52.00859681 150.40604638  29.86269803] [ 75.17500141 133.23764068  60.36304354]
[ 52.00859681 150.40604638  29.86269803] [ 75.17500141 133.23764068  60.36304354]
recal chain
[ 52.00859681 150.40604638  29.86269803] [ 75.17500141 133.23764068  60.36304354]
(15967, 0)
(0, 6140)
(6146, 15883)
[147.52727387 199.47476513 161.86362381] [162.18514497  17.41270373 143.18065321]
[147.52727387 199.47476513 161.86362381] [162.18514497 213.70157018 143.18065321]
[147.52727387 199.47476513 161.86362381] [162.18514497 213.70157018 143.18065321]
(15877, 0)
(0, 15561)
(15555, 4011)
[117.26326015 161.14716945 151.68859784] [ 84.89502978 167.76701147 146.86185461]
[117.26326015 161.14716945 151.68859784] [ 84.89502978 167.76701147 146.86185461]
[117.26326015 161.14716945 151.68859784] [ 84.89502978 167.76701147 146.86185461]
(4005, 0)
(0, 15526)
(15520, 16381)
[ 14.71418328 113.84135634  98.20439637] [ 23.99169804 112.65145323 130.98012243]
[ 14.71418328 113.84135634  98.20439637] [ 23.99169804 112.65145323 130.98012243]
[ 14.71418328 113.84135634  98.20439637] [ 23.99169804 112.65145323 130.98012243]
(16387, 0)
(0, 21575)
(21581, 10144)
[ 92.13062998 140.52682774  45.53970093] [ 79.93657673 162.12351027  15.76224805]
[ 92.13062998 140.52682774  45.53970093] [ 79.93657673 162.12351027  15.76224805]
[ 92.13062998 140.52682774  45.53970093] [ 79.93657673 162.12351027  15.76224805]
(10150, 0)
(0, 5286)
(5292, 9983)
[ 96.58560209 203.69837548  68.76106641] [124.03385202 193.26100944  91.5661032 ]
[ 96.58560209 203.69837548  68.76106641] [124.03385202 193.26100944  91.5661032 ]
[ 96.58560209 203.69837548  68.76106641] [124.03385202 193.26100944  91.5661032 ]
(9989, 0)
(0, 19069)
(19075, 12684)
[ 3.27388909 19.75227073 73.65690331] [ 24.37740566 186.17949601  66.7441983 ]
[ 3.27388909 19.75227073 73.65690331] [ 24.37740566 186.17949601  66.7441983 ]
[ 3.27388909 19.75227073 73.65690331] [ 24.37740566 -10.10937044  66.7441983 ]
(12678, 0)
(0, 11242)
(11236, 3710)
[25.93260235 54.99925398 82.66381424] [38.463291   35.33405389 84.33560651]
[25.93260235 54.99925398 82.66381424] [38.463291   35.33405389 84.33560651]
[25.93260235 54.99925398 82.66381424] [38.463291   35.33405389 84.33560651]
(3704, 0)
(0, 18634)
(18628, 5447)
[ 54.62591256 153.74963094  41.06981086] [ 56.85948357 123.11698673  20.08925945]
[ 54.62591256 153.74963094  41.06981086] [ 56.85948357 123.11698673 216.3781259 ]
[ 54.62591256 153.74963094  41.06981086] [ 56.85948357 123.11698673  20.08925945]
(5453, 0)
(0, 2121)
(2115, 16521)
[111.10999677 168.03278659 136.45147829] [114.21528663 179.77419772 146.88187608]
[111.10999677 168.03278659 136.45147829] [114.21528663 179.77419772 146.88187608]
[111.10999677 168.03278659 136.45147829] [114.21528663 179.77419772 146.88187608]
(16527, 0)
(0, 8828)
(8834, 7504)
[ 74.36020632 188.95070222  99.29752907] [ 78.58846479 167.02327295  60.82255578]
[ 74.36020632 188.95070222  99.29752907] [ 78.58846479 167.02327295  60.82255578]
[ 74.36020632 188.95070222  99.29752907] [ 78.58846479 167.02327295  60.82255578]
(7498, 0)
(0, 13986)
(13980, 10116)
[144.84439764  72.43520141 143.50649273] [144.57391158  81.85804844 135.59605141]
[144.84439764  72.43520141 143.50649273] [144.57391158  81.85804844 135.59605141]
[144.84439764  72.43520141 143.50649273] [144.57391158  81.85804844 135.59605141]
(10122, 0)
(0, 12621)
(12615, 6489)
[ 90.96624442 162.5443536   81.91379448] [131.07826686 187.87543181 107.10099296]
[ 90.96624442 162.5443536   81.91379448] [131.07826686 187.87543181 107.10099296]
[ 90.96624442 162.5443536   81.91379448] [131.07826686 187.87543181 107.10099296]
(6483, 0)
(0, 6804)
(6798, 6294)
[129.22706656  42.9767572   88.33558104] [94.4874704  59.93670413 89.67682286]
[129.22706656  42.9767572   88.33558104] [94.4874704  59.93670413 89.67682286]
[129.22706656  42.9767572   88.33558104] [94.4874704  59.93670413 89.67682286]
(6300, 0)
(0, 1709)
(1715, 16941)
[173.9952572   69.48439088 115.55260268] [162.60363283  64.40423873  89.92355796]
[173.9952572   69.48439088 115.55260268] [162.60363283  64.40423873  89.92355796]
[173.9952572   69.48439088 115.55260268] [162.60363283  64.40423873  89.92355796]
(16947, 0)
(0, 18082)
(18088, 9107)
[191.34562268 154.15477116 143.97051961] [ 14.82893375 163.34167897 179.70176712]
[191.34562268 154.15477116 143.97051961] [ 14.82893375 163.34167897 179.70176712]
[191.34562268 154.15477116 143.97051961] [211.1178002  163.34167897 179.70176712]
(9101, 0)
(0, 3178)
(3172, 1618)
[160.12057867 161.70188178 129.03843296] [  3.79378371 158.72260937 117.98481802]
[160.12057867 161.70188178 129.03843296] [200.08265016 158.72260937 117.98481802]
[160.12057867 161.70188178 129.03843296] [200.08265016 158.72260937 117.98481802]
(1624, 0)
(0, 22232)
(22226, 13315)
[58.97901075 85.64779759 53.62503563] [ 84.42982517 104.70391332  65.48402378]
[58.97901075 85.64779759 53.62503563] [ 84.42982517 104.70391332  65.48402378]
[58.97901075 85.64779759 53.62503563] [ 84.42982517 104.70391332  65.48402378]
(13321, 0)
(0, 1953)
(1947, 743)
[ 37.49617576 108.69878433  21.13958155] [ 15.72141997  90.73246438 169.24604808]
[ 37.49617576 108.69878433  21.13958155] [ 15.72141997  90.73246438 169.24604808]
[ 37.49617576 108.69878433  21.13958155] [ 15.72141997  90.73246438 -27.04281838]
(749, 0)
(0, 5419)
(5425, 20063)
[136.74277097 144.03509865 139.769349  ] [128.8244781  158.52789081 139.94659785]
[136.74277097 144.03509865 139.769349  ] [128.8244781  158.52789081 139.94659785]
[136.74277097 144.03509865 139.769349  ] [128.8244781  158.52789081 139.94659785]
(20069, 0)
(0, 21595)
(21589, 17998)
[161.66870896 202.00744504 151.45874358] [155.80850486 188.27487966 107.39091161]
[161.66870896 202.00744504 151.45874358] [155.80850486 188.27487966 107.39091161]
recal chain
[161.66870896 202.00744504 151.45874358] [155.80850486 188.27487966 107.39091161]
(18004, 0)
(0, 3830)
(3836, 2255)
[21.23866817 79.77934935 29.49956363] [195.79254695  96.40540891  35.81319502]
[21.23866817 79.77934935 29.49956363] [195.79254695  96.40540891  35.81319502]
[21.23866817 79.77934935 29.49956363] [-0.4963195  96.40540891 35.81319502]
(2261, 0)
(0, 280)
(274, 4222)
[77.02796831 12.62190099 72.85074494] [100.61992716  14.92595934  98.62092135]
[77.02796831 12.62190099 72.85074494] [100.61992716 211.21482579  98.62092135]
[77.02796831 12.62190099 72.85074494] [100.61992716  14.92595934  98.62092135]
(4228, 0)
(0, 17487)
(17493, 20581)
[ 83.9532358  110.94786216 175.34690233] [ 56.82375899  97.35289527 193.10613753]
[ 83.9532358  110.94786216 175.34690233] [56.82375899 97.35289527 -3.18272893]
[ 83.9532358  110.94786216 175.34690233] [ 56.82375899  97.35289527 193.10613753]
(20587, 0)
(0, 21959)
(21953, 9801)
[163.73543444 142.55723977  87.74946248] [156.20716754 168.94729642 103.41331402]
[163.73543444 142.55723977  87.74946248] [156.20716754 168.94729642 103.41331402]
[163.73543444 142.55723977  87.74946248] [156.20716754 168.94729642 103.41331402]
(9807, 0)
(0, 19957)
(19951, 4390)
[ 75.70164444 199.95109147  40.00494376] [74.5863311  16.48859537 21.68440093]
[ 75.70164444 199.95109147  40.00494376] [74.5863311  16.48859537 21.68440093]
[ 75.70164444 199.95109147  40.00494376] [ 74.5863311  212.77746182  21.68440093]
(4396, 0)
(0, 386)
(392, 20930)
[ 71.78528897 143.27487187  10.8727709 ] [ 54.440027   146.94213676  22.27299272]
[ 71.78528897 143.27487187  10.8727709 ] [ 54.440027   146.94213676  22.27299272]
[ 71.78528897 143.27487187  10.8727709 ] [ 54.440027   146.94213676  22.27299272]
(20924, 0)
(0, 7722)
(7728, 6335)
[146.10614248 176.24983112  89.32487692] [168.96456984 186.44801918  93.54469497]
[146.10614248 176.24983112  89.32487692] [168.96456984  -9.84084728  93.54469497]
[146.10614248 176.24983112  89.32487692] [168.96456984 186.44801918  93.54469497]
(6329, 0)
(0, 3311)
(3305, 17550)
[132.14097478  60.72107444  39.2074221 ] [158.28488519  71.99472919  22.06473023]
[132.14097478  60.72107444  39.2074221 ] [158.28488519  71.99472919  22.06473023]
[132.14097478  60.72107444  39.2074221 ] [158.28488519  71.99472919  22.06473023]
(17556, 0)
(0, 6644)
(6650, 17032)
[188.08271286  97.10694532 114.88286507] [194.68331857  48.94236843 128.66509154]
[188.08271286  97.10694532 114.88286507] [ -1.60554788  48.94236843 128.66509154]
[188.08271286  97.10694532 114.88286507] [194.68331857  48.94236843 128.66509154]
(17038, 0)
(0, 19545)
(19551, 5096)
[156.11471549 187.19411316  48.04709491] [144.19801841 171.97171527  51.90534887]
[156.11471549 187.19411316  48.04709491] [144.19801841 171.97171527  51.90534887]
[156.11471549 187.19411316  48.04709491] [144.19801841 171.97171527  51.90534887]
(5090, 0)
(0, 12160)
(12166, 1876)
[ 47.93835088 145.11095792 136.04182343] [ 74.80067854 139.19893355 115.15511773]
[ 47.93835088 145.11095792 136.04182343] [ 74.80067854 139.19893355 115.15511773]
[ 47.93835088 145.11095792 136.04182343] [ 74.80067854 139.19893355 115.15511773]
(1870, 0)
(0, 5005)
(4999, 12894)
[ 85.72258365 157.5213215   41.63021557] [ 49.97877364 158.72849803  37.97590575]
[ 85.72258365 157.5213215   41.63021557] [ 49.97877364 158.72849803  37.97590575]
[ 85.72258365 157.5213215   41.63021557] [ 49.97877364 158.72849803  37.97590575]
(12888, 0)
(0, 15898)
(15904, 3542)
[123.83991862 116.90660328 127.93528953] [141.70986073  86.81257572 132.90551992]
[123.83991862 116.90660328 127.93528953] [141.70986073  86.81257572 132.90551992]
[123.83991862 116.90660328 127.93528953] [141.70986073  86.81257572 132.90551992]
(3536, 0)
(0, 16401)
(16395, 15351)
[159.90897928 146.32971549 138.76022794] [145.36397427 172.0735892  149.83425692]
[159.90897928 146.32971549 138.76022794] [145.36397427 172.0735892  149.83425692]
[159.90897928 146.32971549 138.76022794] [145.36397427 172.0735892  149.83425692]
(15345, 0)
(0, 20013)
(20007, 16409)
[100.8519406  181.20691015 116.00269305] [121.59653317 188.38440884  80.8679674 ]
[100.8519406  181.20691015 116.00269305] [121.59653317 188.38440884  80.8679674 ]
[100.8519406  181.20691015 116.00269305] [121.59653317 188.38440884  80.8679674 ]
(16415, 0)
(0, 16632)
(16626, 13581)
[210.23192892 191.54465959 179.65269491] [ 22.50422101 192.88413482 163.25805992]
[210.23192892 191.54465959 179.65269491] [ 22.50422101  -3.40473163 163.25805992]
[210.23192892 191.54465959 179.65269491] [218.79308746 192.88413482 163.25805992]
(13587, 0)
(0, 17739)
(17745, 19986)
[ 99.08337792 135.84337538 221.1230363 ] [127.73428973 158.84528991  42.8320923 ]
[ 99.08337792 135.84337538 221.1230363 ] [127.73428973 158.84528991  42.8320923 ]
[ 99.08337792 135.84337538 221.1230363 ] [127.73428973 158.84528991 239.12095875]
(19992, 0)
(0, 12041)
(12047, 14484)
[153.96221178 127.76608853 181.92925318] [158.50629904 141.65038521 165.31889672]
[153.96221178 127.76608853 181.92925318] [158.50629904 141.65038521 165.31889672]
[153.96221178 127.76608853 181.92925318] [158.50629904 141.65038521 165.31889672]
(14490, 0)
(0, 10199)
(10193, 4550)
[ 30.25095741 155.97024688 178.10868668] [ 56.68027183 157.56843083 174.37939451]
[ 30.25095741 155.97024688 178.10868668] [ 56.68027183 157.56843083 -21.90947194]
[ 30.25095741 155.97024688 178.10868668] [ 56.68027183 157.56843083 174.37939451]
(4544, 0)
(0, 21652)
(21658, 3466)
[ 53.78579621  34.35182441 134.52804369] [ 10.27579757  55.62286371 129.85362062]
[ 53.78579621  34.35182441 134.52804369] [ 10.27579757  55.62286371 129.85362062]
[ 53.78579621  34.35182441 134.52804369] [ 10.27579757  55.62286371 129.85362062]
(3472, 0)
(0, 21631)
(21637, 11690)
[127.20705784 207.20703897 177.79501708] [145.8641183  189.34151336 181.19748829]
[127.20705784 207.20703897 177.79501708] [145.8641183  189.34151336 181.19748829]
[127.20705784 207.20703897 177.79501708] [145.8641183  189.34151336 181.19748829]
(11684, 0)
(0, 9450)
(9444, 3249)
[102.21909256  47.52692941  71.21762157] [104.40732084  58.43214996 110.34702194]
[102.21909256  47.52692941  71.21762157] [104.40732084  58.43214996 110.34702194]
[102.21909256  47.52692941  71.21762157] [104.40732084  58.43214996 110.34702194]
recal chain
(3255, 0)
(0, 1562)
(1568, 3879)
[191.03489741  57.20887775 119.04732966] [ 10.95246418  62.45666059 120.35971702]
[191.03489741  57.20887775 119.04732966] [207.24133063  62.45666059 120.35971702]
[191.03489741  57.20887775 119.04732966] [207.24133063  62.45666059 120.35971702]
(3885, 0)
(0, 4403)
(4397, 13420)
[ 34.19871909 118.67163277  55.63091155] [ 46.3228935  140.33289434  81.50453219]
[ 34.19871909 118.67163277  55.63091155] [ 46.3228935  140.33289434  81.50453219]
[ 34.19871909 118.67163277  55.63091155] [ 46.3228935  140.33289434  81.50453219]
(13426, 0)
(0, 6678)
(6672, 1863)
[ 20.78820485  14.65722025 177.76694777] [ 35.9244908   15.78276024 183.62165579]
[ 20.78820485  14.65722025 177.76694777] [ 35.9244908   15.78276024 183.62165579]
[ 20.78820485  14.65722025 177.76694777] [ 35.9244908   15.78276024 183.62165579]
(1869, 0)
(0, 13846)
(13840, 21050)
[173.2793917   21.95794909  50.16367775] [166.20455209  41.95723283  87.83681103]
[173.2793917   21.95794909  50.16367775] [166.20455209  41.95723283  87.83681103]
[173.2793917   21.95794909  50.16367775] [166.20455209  41.95723283  87.83681103]
(21056, 0)
(0, 3424)
(3430, 10375)
[134.85918301  56.57702389  72.99266179] [174.54231427  46.11914566  71.22822117]
[134.85918301  56.57702389  72.99266179] [174.54231427  46.11914566  71.22822117]
[134.85918301  56.57702389  72.99266179] [174.54231427  46.11914566  71.22822117]
(10381, 0)
(0, 5866)
(5860, 8386)
[-21.12941998  32.71634557 144.12382121] [175.51178498  49.13139461 170.11462631]
[-21.12941998  32.71634557 144.12382121] [-20.77708147  49.13139461 170.11462631]
[-21.12941998  32.71634557 144.12382121] [-20.77708147  49.13139461 170.11462631]
(8380, 0)
(0, 7330)
(7336, 5328)
[ 86.08355887 163.08139994   1.2015792 ] [105.10257601 133.8314145   18.20313936]
[ 86.08355887 163.08139994   1.2015792 ] [105.10257601 133.8314145  214.49200581]
[ 86.08355887 163.08139994   1.2015792 ] [105.10257601 133.8314145   18.20313936]
(5334, 0)
(0, 2352)
(2346, 20266)
[ 58.16971175  75.39405978 191.4775288 ] [87.97696128 48.89918488 11.83501818]
[ 58.16971175  75.39405978 191.4775288 ] [87.97696128 48.89918488 11.83501818]
[ 58.16971175  75.39405978 191.4775288 ] [ 87.97696128  48.89918488 208.12388464]
(20272, 0)
(0, 18067)
(18061, 5635)
[152.31986283 103.74209787 165.47200204] [142.26516194  90.28728123 160.35848078]
[152.31986283 103.74209787 165.47200204] [142.26516194  90.28728123 160.35848078]
[152.31986283 103.74209787 165.47200204] [142.26516194  90.28728123 160.35848078]
(5629, 0)
(0, 4725)
(4719, 4704)
[ 78.98163139  -0.22524457 103.17089727] [62.61428055  8.91206105 75.0393658 ]
[ 78.98163139  -0.22524457 103.17089727] [62.61428055  8.91206105 75.0393658 ]
[ 78.98163139  -0.22524457 103.17089727] [62.61428055  8.91206105 75.0393658 ]
(4698, 0)
(0, 3640)
(3634, 9520)
[153.18117838  14.8659342  140.61869093] [142.80377859   8.34551249 170.37353132]
[153.18117838  14.8659342  140.61869093] [142.80377859   8.34551249 170.37353132]
[153.18117838  14.8659342  140.61869093] [142.80377859   8.34551249 170.37353132]
(9514, 0)
(0, 18788)
(18782, 18201)
[100.77106959  -0.98350847 131.59568431] [118.24980799   2.57780362 145.84488199]
[100.77106959  -0.98350847 131.59568431] [118.24980799   2.57780362 145.84488199]
[100.77106959  -0.98350847 131.59568431] [118.24980799   2.57780362 145.84488199]
(18207, 0)
(0, 2814)
(2808, 17886)
[ 11.34470823  -7.2875217  192.97540914] [ 25.37141248 192.66684304  33.3540881 ]
[ 11.34470823  -7.2875217  192.97540914] [ 25.37141248 192.66684304  33.3540881 ]
[ 11.34470823  -7.2875217  192.97540914] [ 25.37141248  -3.62202341 229.64295455]
(17892, 0)
(0, 3207)
(3213, 5384)
[  6.5821122  116.70815524  79.69749689] [ 15.28836747 136.32055362 104.33430138]
[  6.5821122  116.70815524  79.69749689] [ 15.28836747 136.32055362 104.33430138]
[  6.5821122  116.70815524  79.69749689] [ 15.28836747 136.32055362 104.33430138]
(5390, 0)
(0, 4753)
(4747, 4515)
[ 76.9981324   58.01660643 197.01307112] [ 80.33111735  45.84434125 169.34870715]
[ 76.9981324   58.01660643 197.01307112] [ 80.33111735  45.84434125 169.34870715]
[ 76.9981324   58.01660643 197.01307112] [ 80.33111735  45.84434125 169.34870715]
(4509, 0)
(0, 17466)
(17472, 7428)
[130.96343787 182.24056732 102.13606237] [136.51036495  28.77309853  93.02315546]
[130.96343787 182.24056732 102.13606237] [136.51036495  28.77309853  93.02315546]
[130.96343787 182.24056732 102.13606237] [136.51036495 225.06196498  93.02315546]
(7434, 0)
(0, 21014)
(21008, 8240)
[104.32782385  97.85971312  25.39123765] [96.22678604 90.78703269 52.63220654]
[104.32782385  97.85971312  25.39123765] [96.22678604 90.78703269 52.63220654]
[104.32782385  97.85971312  25.39123765] [96.22678604 90.78703269 52.63220654]
(8246, 0)
(0, 8863)
(8869, 3493)
[ 23.6801876  101.60549356 128.42581541] [ 49.83626793  92.52575947 100.62758243]
[ 23.6801876  101.60549356 128.42581541] [ 49.83626793  92.52575947 100.62758243]
[ 23.6801876  101.60549356 128.42581541] [ 49.83626793  92.52575947 100.62758243]
(3487, 0)
(0, 10886)
(10892, 18474)
[ 52.46241667 112.26496046  43.51203694] [ 38.06502089 139.08096395  40.13783132]
[ 52.46241667 112.26496046  43.51203694] [ 38.06502089 139.08096395  40.13783132]
[ 52.46241667 112.26496046  43.51203694] [ 38.06502089 139.08096395  40.13783132]
(18480, 0)
(0, 8253)
(8247, 3851)
[177.78991357  68.2764292  110.24357771] [181.76437053  66.69944444 160.77893153]
[177.78991357  68.2764292  110.24357771] [181.76437053  66.69944444 160.77893153]
[177.78991357  68.2764292  110.24357771] [181.76437053  66.69944444 160.77893153]
(3857, 0)
(0, 10067)
(10073, 10249)
[ 65.94824695 158.04050556 163.09455129] [ 66.76618266 131.02350227   3.67457748]
[ 65.94824695 158.04050556 163.09455129] [ 66.76618266 131.02350227   3.67457748]
[ 65.94824695 158.04050556 163.09455129] [ 66.76618266 131.02350227 199.96344393]
(10255, 0)
(0, 20041)
(20035, 15009)
[191.35995177 153.34272412 172.82164607] [168.58298428 179.67291266 151.37139503]
[191.35995177 153.34272412 172.82164607] [168.58298428 179.67291266 151.37139503]
[191.35995177 153.34272412 172.82164607] [168.58298428 179.67291266 151.37139503]
(15015, 0)
(0, 22043)
(22037, 14435)
[ 96.99839758  21.77952251 140.37627418] [ 76.69604383  28.05350355 122.75817068]
[ 96.99839758  21.77952251 140.37627418] [ 76.69604383  28.05350355 122.75817068]
[ 96.99839758  21.77952251 140.37627418] [ 76.69604383  28.05350355 122.75817068]
(14441, 0)
(0, 5397)
(5391, 2716)
[136.92276786 157.96336403 188.6796273 ] [113.03048703 125.33112514 171.81664707]
[136.92276786 157.96336403 188.6796273 ] [113.03048703 125.33112514 -24.47221938]
[136.92276786 157.96336403 188.6796273 ] [113.03048703 125.33112514 171.81664707]
(2710, 0)
(0, 4628)
(4634, 14519)
[100.1486376  198.88735499  53.01654014] [95.38745485 31.69387687 31.23613123]
[100.1486376  198.88735499  53.01654014] [95.38745485 31.69387687 31.23613123]
[100.1486376  198.88735499  53.01654014] [ 95.38745485 227.98274332  31.23613123]
(14525, 0)
(0, 15596)
(15590, 10809)
[ 69.82495206 182.67102881 175.36280173] [ 76.91039127 184.14417675 148.44629834]
[ 69.82495206 182.67102881 175.36280173] [ 76.91039127 184.14417675 148.44629834]
[ 69.82495206 182.67102881 175.36280173] [ 76.91039127 184.14417675 148.44629834]
(10815, 0)
(0, 14672)
(14666, 16800)
[82.03078264 11.67932186 13.79256779] [69.0766989  13.73986423 50.29656532]
[82.03078264 11.67932186 13.79256779] [69.0766989  13.73986423 50.29656532]
[82.03078264 11.67932186 13.79256779] [69.0766989  13.73986423 50.29656532]
(16794, 0)
(0, 19923)
(19929, 9555)
[132.23283797  13.40876417  28.29022792] [102.78460078 189.20077424  20.99609439]
[132.23283797  13.40876417  28.29022792] [102.78460078  -7.08809221  20.99609439]
[132.23283797  13.40876417  28.29022792] [102.78460078  -7.08809221  20.99609439]
(9549, 0)
(0, 7238)
(7232, 21883)
